_id,Anno,Quartiere,NIL,Uomini,Donne,Totale,Minori,Stranieri,Famiglie,Famiglie unipersonali,80 e più soli,Nati,Nati fuori dal matrimonio,Nati con almeno un genitore straniero,Morti,Emigrati,Immigrati,80 e più,65 e più,Prima cittadinanza,residenti prima cittadinanza,Seconda cittadinanza,residenti seconda cittadinanza,Terza cittadinanza,residenti terza cittadinanza,Scuola dell'infanzia (numero),Scuola primaria (numero),Scuola secondaria di primo grado (numero),Area (metri quadrati),fermate linee superficie,fermate metro,piste ciclabili (m)
542,2017,Bruzzano,83,6298,6630,12928,2179,2469,6215,2446,376,132,67,132,119,278,253,874,3091,Egitto,398,Romania,216,Filippine,215,3,2,1,"1667691,29",21,1,0
543,2017,Buenos Aires - Venezia,21,28971,32920,61891,9134,7428,30864,13965,2173,446,188,446,599,2275,1430,4607,14317,Filippine,1262,"Cinese, Repubblica Popolare",680,Sri Lanka (ex Ceylon),458,9,5,4,"2877542,27",119,5,1220
544,2017,Cantalupa,47,262,248,510,79,81,250,113,4,3,0,3,1,29,9,16,88,Egitto,17,"Cinese, Repubblica Popolare",14,Sri Lanka (ex Ceylon),7,0,0,0,"926716,81",2,0,1460
545,2017,Cascina Triulza - Expo,73,704,105,809,13,175,32,5,0,0,0,0,3,129,72,4,49,Marocco,42,Albania,29,Romania,27,0,0,0,"1729126,9",1,0,2204
546,2017,Centrale,10,9670,8894,18564,2504,4822,8976,4161,545,147,44,147,156,1044,448,1163,3665,Bangladesh,667,Filippine,588,"Cinese, Repubblica Popolare",548,3,3,3,"1556077,52",65,5,878
547,2017,Chiaravalle,34,546,509,1055,125,146,519,228,29,1,1,1,8,28,25,59,265,Egitto,29,Filippine,22,Sri Lanka (ex Ceylon),16,1,0,0,"311640,12",4,0,0
548,2017,Città Studi,22,16754,19478,36232,4935,5303,18322,8513,1606,248,91,248,389,1331,865,3318,9171,Filippine,879,Perù,462,Sri Lanka (ex Ceylon),425,7,8,5,"2207487,44",88,2,564
549,2017,Comasina,82,4691,4833,9524,1788,3107,4338,1834,339,80,39,80,87,273,290,647,1873,"Cinese, Repubblica Popolare",1075,Egitto,395,Perù,232,3,2,2,"926734,56",24,1,0
550,2017,Corsica,25,9016,10603,19619,2776,2848,9717,4342,808,179,65,179,200,644,426,1747,4732,Filippine,672,"Cinese, Repubblica Popolare",238,Perù,227,5,3,3,"1081329,7",35,2,1930
551,2017,De Angeli - Monte Rosa,58,9590,11573,21163,3215,2585,10686,5036,892,172,79,172,211,843,462,1864,5115,Filippine,385,Francia,293,Perù,170,3,2,3,"1323078,54",249,2,1550
552,2017,Dergano,79,11949,11011,22960,3805,7938,11274,5366,613,219,89,219,167,972,663,1330,3954,Egitto,1703,"Cinese, Repubblica Popolare",1681,Filippine,977,3,3,3,"1358615,04",29,3,325
553,2017,Duomo,1,8070,8812,16882,2718,2064,8394,3863,539,131,40,131,154,839,625,1145,3752,Filippine,399,Sri Lanka (ex Ceylon),254,Francia,131,4,4,3,"2341704,07",106,8,0
554,2017,Ex OM - Morivione,37,3702,4008,7710,1266,1283,3563,1551,213,66,33,66,142,281,213,624,1656,Filippine,248,Egitto,149,"Cinese, Repubblica Popolare",134,2,2,1,"817976,68",10,0,510
555,2017,Farini,78,2094,1838,3932,576,1366,1904,829,83,39,14,39,19,168,131,189,647,Egitto,350,"Cinese, Repubblica Popolare",336,Filippine,124,0,0,0,"1010230,89",17,0,325
556,2017,Figino,63,1074,1096,2170,384,473,1061,472,51,16,5,16,17,79,52,105,431,Filippine,64,Romania,63,Egitto,62,2,2,1,"1424713,85",11,0,0
557,2017,Forze Armate,56,11515,12814,24329,3797,4393,12317,5794,922,193,67,193,241,645,567,1943,6267,Filippine,856,Egitto,764,Perù,423,7,5,2,"3206902,39",66,2,0
558,2017,Gallaratese,65,15013,17481,32494,4434,3465,16672,7648,1874,182,81,182,465,740,616,4271,10967,Filippine,440,Romania,384,Perù,322,6,6,3,"3894538,21",87,5,2570
559,2017,Garibaldi Repubblica,9,2649,2950,5599,746,796,2791,1278,175,34,16,34,52,269,146,0,1175,"Cinese, Repubblica Popolare",108,Perù,70,Filippine,52,1,0,0,"785668,25",27,2,1290
560,2017,Ghisolfa,70,8438,9507,17945,2829,3145,8842,3939,755,159,63,159,195,829,430,1428,3839,"Cinese, Repubblica Popolare",639,Filippine,529,Egitto,314,0,0,0,"1051452,21",32,0,203
561,2017,Giambellino,49,14880,16555,31435,5141,8081,16053,7755,1333,250,91,250,303,954,762,2497,7017,Egitto,2010,Filippine,1415,Sri Lanka (ex Ceylon),694,2,2,2,"1965274,21",57,4,1890
562,2017,Giardini Porta Venezia,3,20,18,38,5,6,19,10,1,0,0,0,0,1,0,2,6,Filippine,3,Sri Lanka (ex Ceylon),3,"",0,1,0,0,"249646,83",3,0,0
563,2017,Gratosoglio - Ticinello,41,8854,9825,18679,2900,2732,8623,3382,855,90,42,90,220,320,363,2062,5429,Egitto,425,Filippine,360,Marocco,236,3,4,2,"3312818,32",37,0,2153
564,2017,Greco,13,7606,7994,15600,2437,3793,7665,3440,605,133,49,133,143,574,378,1295,3382,Filippine,826,"Cinese, Repubblica Popolare",633,Egitto,412,2,2,2,"1768669,43",35,0,3460
565,2017,Guastalla,4,6923,8127,15050,2296,1784,7453,3295,534,84,30,84,116,548,327,1171,3721,Filippine,367,Sri Lanka (ex Ceylon),272,Romania,93,6,7,9,"1548020,74",52,2,0
566,2017,Isola,11,11146,11750,22896,3204,4243,11375,5152,738,211,100,211,219,1160,608,1528,4604,"Cinese, Repubblica Popolare",710,Egitto,652,Filippine,491,4,3,3,"1322966,34",53,1,285
567,2017,Lambrate,23,5497,5822,11319,1921,2017,5828,2729,343,109,31,109,133,437,319,791,2136,Filippine,399,Egitto,286,Romania,154,6,4,2,"3096861,87",39,0,1595
568,2017,Lodi - Corvetto,35,17275,18810,36085,5533,9300,18044,8325,1528,302,112,302,467,1185,978,3155,8525,Filippine,1713,Egitto,1518,Perù,771,9,7,4,"3639092,52",54,4,1680
569,2017,Lorenteggio,53,6636,7380,14016,2213,1995,6677,2705,652,109,48,109,199,409,293,1556,3665,Egitto,451,Filippine,223,Romania,158,5,4,2,"2635327,1",44,0,2100
570,2017,Loreto,20,23313,21550,44863,6448,15364,21907,9971,1194,363,151,363,329,2162,1345,2525,7856,Egitto,2877,Filippine,2818,"Cinese, Repubblica Popolare",1801,6,5,4,"1747565,53",56,2,640
571,2017,Maciachini - Maggiolina,12,12498,13694,26192,3814,5197,13195,6243,1101,200,81,200,241,906,639,2209,6144,"Cinese, Repubblica Popolare",913,Filippine,911,Egitto,655,8,3,2,"1674980,95",51,1,458
572,2017,Magenta - S. Vittore,7,8131,9337,17468,2994,1863,8449,3530,603,128,51,128,160,707,424,1256,3919,Filippine,298,Sri Lanka (ex Ceylon),218,Francia,210,5,6,4,"1390146,88",58,4,1840
573,2017,Maggiore - Musocco,72,2785,2913,5698,966,985,3154,1515,169,57,24,57,55,311,85,360,1296,Perù,133,Egitto,114,Romania,110,2,2,1,"3030188,71",47,0,0
574,2017,Mecenate,30,8898,10245,19143,2866,3133,9778,4496,1172,129,57,129,301,476,378,2488,5284,Perù,398,Filippine,392,Egitto,295,5,4,2,"3821389,97",86,0,1940
575,2017,Muggiano,54,1535,1569,3104,698,202,1381,546,39,22,8,22,4,74,61,97,373,Ecuador,26,Egitto,24,Perù,24,1,1,0,"444218,42",7,0,1040
576,2017,Navigli,44,8053,9069,17122,2514,2168,8665,4270,550,153,67,153,169,749,480,1098,3386,Egitto,240,Filippine,226,Romania,163,4,1,0,"1483927,87",58,2,8020
577,2017,Niguarda - Cà Granda,14,17450,19345,36795,5415,5497,18568,8473,1657,222,75,222,472,904,886,3535,9974,Egitto,820,"Cinese, Repubblica Popolare",581,Filippine,562,10,6,4,"4251281,95",115,0,859
578,2017,Ortomercato,29,2152,2065,4217,645,1581,2095,1019,148,33,16,33,45,147,137,315,858,Egitto,420,Filippine,203,"Cinese, Repubblica Popolare",164,1,1,1,"1402519,65",15,0,1400
579,2017,Padova,19,18360,18721,37081,5554,12642,18328,8398,1376,329,134,329,360,1376,1039,2910,7866,Filippine,2674,Egitto,2385,"Cinese, Repubblica Popolare",1302,7,4,3,"2061945,5",49,2,650
580,2017,Pagano,68,8167,9225,17392,3131,1648,8340,3596,669,123,40,123,179,601,358,1392,4045,Filippine,248,Francia,168,Sri Lanka (ex Ceylon),131,2,2,2,"1289734,29",53,1,1887
581,2017,Parco Agricolo Sud,87,160,142,302,73,36,128,53,5,3,2,3,1,25,17,10,41,Paesi Bassi,8,Ucraina,5,Marocco,4,0,0,0,"5844580,12",1,0,2750
582,2017,Parco Bosco in Città,88,259,255,514,131,135,226,109,4,3,2,3,6,40,8,13,79,Romania,60,Filippine,14,Egitto,12,0,0,0,"7837668,61",22,0,100
583,2017,Parco dei Navigli,86,168,121,289,55,45,132,63,3,3,1,3,1,10,21,6,30,Romania,10,Albania,9,Egitto,8,0,0,0,"3617836,27",2,0,0
584,2017,Parco delle Abbazie,85,229,216,445,136,174,174,78,4,12,8,12,1,11,18,8,38,Montenegro,58,Romania,55,Bosnia-Erzegovina,32,0,0,0,13722000,22,0,1940
585,2017,Parco Forlanini - Ortica,24,2013,595,2608,178,1922,553,304,24,20,12,20,6,1596,74,37,127,Mali,173,Nigeria,167,Bangladesh,161,0,0,0,"2925814,52",16,1,3800
586,2017,Parco Lambro - Cimiano,18,9089,10457,19546,2780,2951,10424,4806,1140,145,55,145,258,629,404,2247,5542,Filippine,569,Perù,328,Egitto,267,7,4,3,"4971969,5",61,3,1940
587,2017,Parco Monlué - Ponte Lambro,31,2772,2398,5170,973,1886,2249,965,95,51,32,51,41,287,172,188,737,Egitto,321,Perù,205,Ecuador,183,1,1,0,"2639289,21",21,0,3430
588,2017,Parco Nord,84,49,51,100,18,21,42,20,2,0,0,0,0,0,5,3,13,"Cinese, Repubblica Popolare",4,Albania,3,Filippine,3,1,1,0,"1533639,39",12,0,1200
589,2017,Parco Sempione,8,2,0,2,1,0,1,0,0,0,0,0,0,0,1,0,,"",0,"",0,"",0,0,0,0,"470434,33",8,0,1350
590,2017,Porta Romana,27,7741,8696,16437,2261,1695,8407,3934,567,134,49,134,155,692,383,1139,3514,Filippine,283,"Cinese, Repubblica Popolare",131,Sri Lanka (ex Ceylon),105,1,2,1,"1002793,53",36,1,420
591,2017,Portello,67,3866,4445,8311,1270,852,4192,1892,370,72,33,72,86,306,152,796,2197,Filippine,116,Perù,104,"Cinese, Repubblica Popolare",82,3,3,2,"909636,6",22,0,0
592,2017,QT 8,66,1853,2213,4066,644,415,1976,852,217,27,8,27,47,99,52,420,1058,Filippine,59,Sri Lanka (ex Ceylon),50,"Cinese, Repubblica Popolare",39,3,2,1,"1024437,42",18,1,917
593,2017,Quarto Cagnino,61,4747,5124,9871,1531,1054,4814,2038,328,74,31,74,82,214,162,795,2597,Egitto,192,Filippine,137,"Cinese, Repubblica Popolare",136,3,1,1,"986391,48",29,0,630
594,2017,Quarto Oggiaro,76,14730,15904,30634,5056,6999,15136,6732,1233,201,105,201,371,623,771,2573,7040,"Cinese, Repubblica Popolare",1706,Egitto,920,Filippine,692,6,5,3,"2778263,75",47,2,840
595,2017,Quinto Romano,62,2305,2401,4706,630,490,2325,951,155,19,10,19,51,79,93,340,1248,Egitto,94,Filippine,65,Romania,53,1,1,0,"1645859,77",19,0,1680
596,2017,Quintosole,39,697,158,855,51,143,165,90,7,1,0,1,5,138,51,18,131,Egitto,31,Albania,28,Romania,22,0,0,0,"1057528,77",4,0,0
597,2017,Ripamonti,38,7067,7566,14633,2334,1775,7122,2796,537,114,26,114,139,462,337,1128,3732,Filippine,265,Egitto,181,Romania,140,4,2,1,"1853233,5",34,0,930
598,2017,Rogoredo,33,5179,4979,10158,2120,1935,4894,2170,215,119,33,119,68,362,289,413,1439,Egitto,283,Filippine,230,Romania,160,2,1,1,"1200161,64",8,0,0
599,2017,Ronchetto delle Rane,40,384,350,734,142,116,323,94,8,3,2,3,7,6,16,28,103,Egitto,36,Filippine,22,Ecuador,13,0,0,0,"188870,6",1,0,0
600,2017,Ronchetto sul Naviglio,48,6868,7649,14517,2058,1800,7379,3237,593,90,44,90,141,336,328,1359,4167,Egitto,378,Filippine,182,Perù,178,4,4,3,"2406775,2",39,0,4430
601,2017,S. Cristoforo,45,6680,6960,13640,2106,2654,7330,3820,449,109,43,109,131,541,386,926,3030,Egitto,692,Filippine,249,Sri Lanka (ex Ceylon),227,5,1,1,"1596174,14",37,0,4200
602,2017,S. Siro,60,6119,6572,12691,2242,2231,5889,2085,404,83,30,83,122,405,281,1063,2932,Filippine,420,Francia,397,Perù,155,6,8,3,"3435307,37",65,0,0
603,2017,Sacco,74,143,112,255,33,61,126,52,8,2,2,2,1,2,5,16,59,"Cinese, Repubblica Popolare",29,Filippine,5,Ecuador,4,0,0,0,"708465,8",4,0,2204
604,2017,Sarpi,69,14069,16493,30562,5014,5129,15081,6991,1003,286,135,286,275,1247,667,2126,6235,"Cinese, Repubblica Popolare",2223,Filippine,540,Perù,198,5,4,3,"1811914,53",70,0,0
605,2017,Scalo Romana,36,6682,5843,12525,1914,4372,6172,3021,279,142,47,142,84,624,352,595,2148,Egitto,983,Filippine,653,Bangladesh,353,0,1,0,"1736727,98",26,0,2000
606,2017,Selinunte,57,12817,13759,26576,4664,9354,13521,6757,1127,261,70,261,265,899,583,2043,5628,Egitto,3351,Filippine,1291,Marocco,629,2,1,0,"984925,54",47,0,0
607,2017,Stadera,42,14675,15425,30100,4885,6032,16008,7803,1203,258,103,258,349,974,627,2367,6684,Filippine,1093,Egitto,934,Perù,413,8,5,3,"3232237,35",47,1,2600
608,2017,Stephenson,75,60,47,107,12,39,54,22,1,2,1,2,0,20,1,5,17,Filippine,13,"Cinese, Repubblica Popolare",6,Sri Lanka (ex Ceylon),4,0,0,0,"560097,89",0,0,0
609,2017,Tibaldi,43,5543,6075,11618,1490,1982,6174,3169,571,95,37,95,133,557,295,1072,2876,Egitto,366,Filippine,313,"Cinese, Repubblica Popolare",139,2,1,1,"786214,31",22,0,0
610,2017,Ticinese,6,9036,10618,19654,2726,2053,9950,4761,677,164,67,164,163,852,511,1355,4358,Filippine,284,Egitto,243,"Cinese, Repubblica Popolare",171,7,3,2,"1255064,75",37,0,184
611,2017,Tortona,50,6823,8226,15049,2347,1180,7287,3054,582,113,50,113,130,455,263,1272,3707,Filippine,176,Sri Lanka (ex Ceylon),89,Egitto,84,4,2,0,"996786,39",23,1,730
612,2017,Tre Torri,59,1000,1112,2112,461,372,944,373,66,27,10,27,14,160,65,123,384,Francia,59,Filippine,30,Spagna,28,0,0,0,"513316,34",14,0,780
613,2017,Trenno,64,2090,2022,4112,499,354,2000,789,127,20,10,20,46,132,138,279,1220,Somalia,37,Filippine,28,Ucraina,22,1,0,0,"489710,56",13,0,225
614,2017,Triulzo Superiore,32,929,702,1631,339,1081,829,464,15,19,7,19,2,99,65,27,122,Egitto,262,Sri Lanka (ex Ceylon),203,Filippine,122,0,0,0,"1395022,03",14,1,0
615,2017,Umbria - Molise,28,10770,11956,22726,3428,4457,11393,5303,933,229,85,229,238,847,585,1926,5263,Filippine,796,Egitto,644,Marocco,284,3,1,0,"1192396,73",43,1,2910
616,2017,Viale Monza,16,14266,14943,29209,4651,6829,15043,7104,931,259,107,259,285,1103,765,1980,6448,Filippine,1695,Egitto,749,Perù,640,9,6,2,"1135239,32",39,0,0
617,2017,Vigentina,5,6372,7286,13658,2158,1433,6459,2704,521,74,21,74,155,486,270,1186,3293,Filippine,173,Sri Lanka (ex Ceylon),164,Egitto,120,4,3,3,"3427070,6",84,0,902
618,2017,Villapizzone,71,20217,20999,41216,6795,13163,20355,9276,1504,356,143,356,459,1418,1014,3022,8390,"Cinese, Repubblica Popolare",2952,Filippine,1967,Egitto,1882,11,8,3,"3005623,49",64,4,0
619,2017,Washington,51,12007,14846,26853,4342,2521,13672,6377,1118,211,92,211,295,877,499,2300,6575,Filippine,508,Francia,203,Ucraina,175,4,3,3,"1306450,76",59,0,2440
620,2017,XXII Marzo,26,14546,17121,31667,4797,3023,15812,7215,1232,248,99,248,342,1069,623,2562,7685,Filippine,449,Perù,253,Sri Lanka (ex Ceylon),180,5,3,3,"1637499,71",68,0,1140
621,2018,Adriano,17,9.156,8.352,17.508,3120,4300,7739,3135,334,152,61,61,98,437,583,730,2676,Egitto,647,Filippine,565,"Cinese, Repubblica Popolare",424,4,1,0,"2431560,11",34,0,1360
622,2018,Affori,80,12.690,12.651,25.341,4250,7565,12259,5262,782,209,82,101,210,551,799,1650,4902,"Cinese, Repubblica Popolare",1990,Egitto,1213,Filippine,1119,6,3,2,"2070893,65",21,2,1550
623,2018,Baggio,55,14.282,15.735,30.017,4746,5994,15110,6971,1312,220,101,100,352,611,644,2816,7776,Filippine,1123,Egitto,742,Perù,729,7,3,2,"3478599,96",55,0,0
624,2018,Bande Nere,52,20.405,24.171,44.576,6204,7243,22767,10676,2441,355,126,112,636,889,1179,5167,12111,Filippine,1653,Egitto,606,Perù,545,13,7,6,"2663880,93",73,3,0
625,2018,Barona,46,7.965,9.023,16.988,2357,2518,8042,3357,825,82,34,28,249,305,277,1758,5347,Egitto,653,Filippine,316,Marocco,192,3,3,1,"2006324,59",59,0,1240
626,2018,Bicocca,15,4.398,4.279,8.677,1536,1509,4083,1707,147,97,28,27,47,245,251,374,1366,Egitto,201,Filippine,197,"Cinese, Repubblica Popolare",169,0,0,0,"1534521,13",39,3,3070
627,2018,Bovisa,77,7.193,6.793,13.986,2133,4953,7639,4219,450,131,52,73,106,400,427,835,2361,Egitto,1204,"Cinese, Repubblica Popolare",901,Filippine,574,3,2,1,"1913132,63",27,1,3470
628,2018,Bovisasca,81,3.336,3.701,7.037,1047,1007,3314,1325,289,57,28,17,109,137,112,695,1976,"Cinese, Repubblica Popolare",145,Romania,101,Perù,100,3,1,1,"1576826,44",23,0,0
629,2018,Brera,2,8.600,9.901,18.501,2992,2634,9315,4378,624,145,51,31,156,497,869,1350,4216,Filippine,384,Sri Lanka (ex Ceylon),207,Egitto,136,5,5,3,"1637395,23",63,4,1354
630,2018,Bruzzano,83,6.281,6.608,12.889,2160,2547,6195,2470,391,97,35,47,124,272,224,919,3096,Egitto,413,Romania,223,Filippine,222,3,2,1,"1667691,29",21,1,0
631,2018,Buenos Aires - Venezia,21,29.217,33.221,62.438,9171,7632,31230,14304,2228,470,182,108,586,1270,2124,4743,14418,Filippine,1233,"Cinese, Repubblica Popolare",743,Sri Lanka (ex Ceylon),424,9,5,4,"2877542,27",119,5,1220
632,2018,Cantalupa,47,266,249,515,78,93,248,109,3,7,3,3,2,16,16,18,93,Egitto,15,"Cinese, Repubblica Popolare",14,Romania,9,0,0,0,"926716,81",2,0,1460
633,2018,Cascina Triulza - Expo,73,754,102,856,15,218,21,4,0,0,0,0,1,67,92,3,54,Marocco,54,Albania,38,Romania,25,0,0,0,"1729126,90",1,0,2204
634,2018,Centrale,10,10.196,9.139,19.335,2499,5361,9418,4481,574,138,52,62,143,510,1384,1198,3712,Bangladesh,662,Filippine,588,"Cinese, Repubblica Popolare",541,4,4,3,"1556077,52",65,5,878
635,2018,Chiaravalle,34,541,500,1.041,118,142,524,232,29,5,0,3,8,17,4,60,281,Egitto,28,Filippine,20,Sri Lanka (ex Ceylon),17,1,0,0,"311640,12",4,0,0
636,2018,Città Studi,22,16.887,19.506,36.393,4866,5324,18463,8649,1624,262,110,67,389,836,1029,3391,9126,Filippine,852,Perù,464,Sri Lanka (ex Ceylon),427,7,8,5,"2207487,44",88,2,564
637,2018,Comasina,82,4.764,4.852,9.616,1779,3292,4392,1866,339,89,36,57,82,299,155,643,1849,"Cinese, Repubblica Popolare",1207,Egitto,428,Romania,227,3,2,2,"926734,56",24,1,0
638,2018,Corsica,25,9.049,10.660,19.709,2814,2845,9789,4413,813,150,66,35,199,416,514,1780,4746,Filippine,612,"Cinese, Repubblica Popolare",245,Perù,229,5,3,3,"1081329,70",35,2,1930
639,2018,De Angeli - Monte Rosa,58,9.717,11.683,21.400,3220,2622,10865,5183,898,181,57,38,245,446,719,1917,5120,Filippine,369,Francia,297,"Cinese, Repubblica Popolare",187,3,2,3,"1323078,54",249,2,1550
640,2018,Dergano,79,12.002,11.145,23.147,3792,8009,11410,5533,635,219,77,124,159,661,764,1388,3958,Egitto,1727,"Cinese, Repubblica Popolare",1725,Filippine,979,3,3,3,"1358615,04",29,3,325
641,2018,Duomo,1,8.055,8.834,16.889,2625,2121,8439,3928,561,106,49,23,139,494,642,1195,3748,Filippine,380,Sri Lanka (ex Ceylon),255,Francia,133,4,4,3,"2341704,07",106,8,0
642,2018,Ex OM - Morivione,37,3.773,4.061,7.834,1273,1306,3660,1593,222,52,25,17,127,206,266,648,1659,Filippine,236,"Cinese, Repubblica Popolare",157,Egitto,147,2,2,2,"817976,68",10,0,510
643,2018,Farini,78,2.072,1.839,3.911,580,1372,1896,837,90,40,16,23,23,125,133,198,646,Egitto,353,"Cinese, Repubblica Popolare",336,Filippine,129,0,0,0,"1010230,89",17,0,325
644,2018,Figino,63,1.138,1.174,2.312,417,519,1130,492,46,22,10,5,19,45,76,100,440,Egitto,72,Filippine,66,Romania,64,2,2,1,"1424713,85",11,0,0
645,2018,Forze Armate,56,11.604,12.916,24.520,3859,4650,12458,5931,971,182,73,72,268,473,438,2043,6306,Filippine,870,Egitto,868,Perù,453,7,5,2,"3206902,39",66,2,0
646,2018,Gallaratese,65,15.094,17.575,32.669,4447,3777,16807,7802,1995,197,80,64,476,583,599,4542,10802,Filippine,490,Romania,414,Perù,323,6,6,3,"3894538,21",87,5,2570
647,2018,Garibaldi Repubblica,9,2.712,3.014,5.726,761,817,2877,1340,184,45,17,14,49,134,277,381,1206,"Cinese, Repubblica Popolare",119,Perù,75,Filippine,51,1,0,0,"785668,25",27,2,1290
648,2018,Ghisolfa,70,8.457,9.518,17.975,2792,3072,8939,4051,774,139,59,39,155,373,511,1459,3867,"Cinese, Repubblica Popolare",616,Filippine,512,Egitto,323,0,0,0,"1051452,21",32,0,203
649,2018,Giambellino,49,15.026,16.559,31.585,5108,8272,16171,7904,1342,262,86,135,331,745,843,2539,6989,Egitto,2148,Filippine,1431,Sri Lanka (ex Ceylon),690,2,2,2,"1965274,21",57,4,1890
650,2018,Giardini Porta Venezia,3,20,19,39,5,6,23,11,1,0,0,0,1,0,0,2,7,Filippine,3,Sri Lanka (ex Ceylon),3, /,0,1,0,0,"249646,83",3,0,0
651,2018,Gratosoglio - Ticinello,41,8.912,9.889,18.801,2863,2948,8732,3460,906,99,45,29,237,363,262,2160,5351,Egitto,463,Filippine,364,"Cinese, Repubblica Popolare",299,3,4,2,"3312818,32",37,0,2153
652,2018,Greco,13,7.775,8.087,15.862,2449,3911,7810,3559,609,128,41,47,160,374,456,1327,3361,Filippine,805,"Cinese, Repubblica Popolare",667,Egitto,392,2,2,2,"1768669,43",35,0,3460
653,2018,Guastalla,4,6.980,8.196,15.176,2268,1782,7584,3395,558,113,34,26,138,361,472,1211,3760,Filippine,361,Sri Lanka (ex Ceylon),265,Romania,94,6,7,9,"1548020,74",52,2,0
654,2018,Isola,11,11.324,11.808,23.132,3250,4391,11525,5224,745,209,87,68,199,550,800,1592,4597,"Cinese, Repubblica Popolare",816,Egitto,644,Filippine,465,4,3,3,"1322966,34",53,1,285
655,2018,Lambrate,23,5.587,5.928,11.515,1935,2073,5959,2820,351,110,48,31,123,263,311,828,2137,Filippine,398,Egitto,282,Romania,158,6,4,2,"3096861,87",39,0,1595
656,2018,Lodi - Corvetto,35,17.405,18.957,36.362,5560,9600,18235,8478,1556,310,117,160,431,995,932,3232,8485,Filippine,1742,Egitto,1595,Perù,768,9,7,4,"3639092,52",54,4,1680
657,2018,Lorenteggio,53,6.736,7.484,14.220,2233,2050,6791,2776,676,118,41,39,168,285,301,1618,3668,Egitto,417,Filippine,250,Romania,181,5,4,2,"2635327,10",44,0,2100
658,2018,Loreto,20,23.744,21.712,45.456,6379,15695,22263,10241,1217,375,145,196,350,1288,1747,2596,7920,Egitto,2913,Filippine,2802,Bangladesh,1963,6,6,4,"1747565,53",56,2,640
659,2018,Maciachini - Maggiolina,12,12.508,13.667,26.175,3752,5193,13265,6333,1102,188,78,61,256,599,680,2240,6140,"Cinese, Repubblica Popolare",913,Filippine,895,Egitto,693,8,3,2,"1674980,95",51,1,458
660,2018,Magenta - S. Vittore,7,8.348,9.526,17.874,3078,1917,8649,3655,614,119,43,33,138,377,712,1313,3951,Filippine,275,Francia,220,Sri Lanka (ex Ceylon),193,5,6,4,"1390146,88",58,4,1840
661,2018,Maggiore - Musocco,72,3.088,3.177,6.265,1048,1113,3560,1771,168,58,17,23,40,66,285,401,1323,Perù,132,Romania,119,Egitto,116,2,2,1,"3030188,71",47,0,0
662,2018,Mecenate,30,9.093,10.329,19.422,2910,3349,9958,4646,1194,147,67,50,250,370,467,2496,5206,Perù,415,Filippine,396,Egitto,331,5,4,2,"3821389,97",86,0,1940
663,2018,Muggiano,54,1.537,1.584,3.121,668,205,1405,555,41,17,2,3,13,65,62,105,389,Romania,24,Perù,23,Ecuador,22,1,1,0,"444218,42",7,0,1040
664,2018,Navigli,44,8.148,9.109,17.257,2534,2194,8741,4327,550,182,75,27,155,437,551,1145,3363,Egitto,247,Filippine,221,Romania,166,4,1,0,"1483927,87",58,2,8020
665,2018,Niguarda - Cà Granda,14,17.508,19.388,36.896,5422,5701,18669,8600,1678,248,101,100,480,870,694,3614,9869,Egitto,864,"Cinese, Repubblica Popolare",665,Filippine,559,10,6,4,"4251281,95",115,0,859
666,2018,Ortomercato,29,2.181,2.109,4.290,660,1652,2115,1046,150,35,14,22,43,96,123,326,850,Egitto,432,Filippine,199,"Cinese, Repubblica Popolare",195,1,1,1,"1402519,65",15,0,1400
667,2018,Padova,19,18.614,18.917,37.531,5614,12972,18597,8596,1385,307,124,191,345,1057,1098,2951,7804,Filippine,2709,Egitto,2422,"Cinese, Repubblica Popolare",1338,7,4,4,"2061945,50",49,2,650
668,2018,Pagano,68,8.316,9.392,17.708,3111,1752,8548,3756,674,128,45,28,166,293,518,1423,4098,Filippine,251,Francia,192,Sri Lanka (ex Ceylon),142,2,2,2,"1289734,29",53,1,1887
669,2018,Parco Agricolo Sud,87,169,150,319,77,41,143,62,7,3,3,0,0,11,12,13,44,Paesi Bassi,8,Marocco,5,Ucraina,5,0,0,0,"5844580,12",1,0,2750
670,2018,Parco Bosco in Città,88,300,296,596,150,149,266,132,4,1,1,0,1,7,47,17,85,Romania,69,Filippine,15,Egitto,12,0,0,0,"7837668,61",22,0,100
671,2018,Parco dei Navigli,86,172,125,297,53,60,143,66,4,1,1,0,2,12,12,8,31,Egitto,19,Romania,12,Albania,9,0,0,0,"3617836,27",2,0,0
672,2018,Parco delle Abbazie,85,228,218,446,131,182,169,75,4,9,6,7,1,13,11,8,36,Montenegro,57,Romania,56,Bosnia-Erzegovina,34,0,0,0,"13722000,00",22,0,1940
673,2018,Parco Forlanini - Ortica,24,2.054,602,2.656,186,1943,581,314,25,17,13,8,1,115,207,39,139,Mali,188,Nigeria,170,Bangladesh,167,0,0,0,"2925814,52",16,1,3800
674,2018,Parco Lambro - Cimiano,18,9.185,10.518,19.703,2788,3109,10519,4906,1160,144,51,44,257,448,486,2295,5464,Filippine,582,Perù,322,Egitto,312,7,4,3,"4971969,50",61,3,1940
675,2018,Parco Monlué - Ponte Lambro,31,2.865,2.446,5.311,993,2058,2278,1002,101,60,26,37,36,194,212,211,744,Egitto,358,Perù,218,Ecuador,172,1,1,0,"2639289,21",21,0,3430
